city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Kelso,55.5985,-2.4336,United Kingdom,GB,"Scottish Borders, The",,5639,5639
Elderslie,55.8306,-4.4842,United Kingdom,GB,Renfrewshire,,5634,5330
Humberston,53.5281,-0.0249,United Kingdom,GB,North East Lincolnshire,,5634,5634
Wadsley,53.4100,-1.5200,United Kingdom,GB,Sheffield,,5631,5631
Wotton-under-Edge,51.6380,-2.3490,United Kingdom,GB,Gloucestershire,,5627,5627
West Byfleet,51.3380,-0.5033,United Kingdom,GB,Surrey,,5626,5626
Brigg,53.5529,-0.4850,United Kingdom,GB,North Lincolnshire,,5626,5626
Radstock,51.2930,-2.4480,United Kingdom,GB,Bath and North East Somerset,,5620,5620
Headley,51.1192,-0.8271,United Kingdom,GB,Hampshire,,5613,5613
Leavesden Green,51.6967,-0.3991,United Kingdom,GB,Hertfordshire,,5612,5612
Holmes Chapel,53.2040,-2.3530,United Kingdom,GB,Cheshire East,,5605,5605
Great Bookham,51.2780,-0.3730,United Kingdom,GB,Surrey,,5596,5596
Bagshot,51.3607,-0.6982,United Kingdom,GB,Surrey,,5592,5592
Blean,51.3070,1.0430,United Kingdom,GB,Kent,,5589,5589
Great Wakering,51.5516,0.8165,United Kingdom,GB,Southend-on-Sea,,5587,5587
Marchwood,50.8900,-1.4540,United Kingdom,GB,Hampshire,,5586,5586
Arlesey,52.0070,-0.2654,United Kingdom,GB,Central Bedfordshire,,5584,5584
Askern,53.6167,-1.1500,United Kingdom,GB,Doncaster,,5570,5570
Pannal,53.9609,-1.5362,United Kingdom,GB,North Yorkshire,,5562,5562
Carnforth,54.1230,-2.7660,United Kingdom,GB,Lancashire,,5560,5560
Lexden,51.8833,0.8667,United Kingdom,GB,Essex,,5549,5549
Gorleston-on-Sea,52.5757,1.7235,United Kingdom,GB,Norfolk,,5548,5548
Hengoed,51.6500,-3.2300,United Kingdom,GB,Caerphilly,,5548,5548
Brynmawr,51.7960,-3.1830,United Kingdom,GB,Blaenau Gwent,,5530,5530
Drighlington,53.7568,-1.6616,United Kingdom,GB,Leeds,,5528,5528
Chickerell,50.6240,-2.5047,United Kingdom,GB,Dorset,,5515,5515
Hartford,53.2450,-2.5490,United Kingdom,GB,Cheshire West and Chester,,5515,5515
Leiston,52.2060,1.5790,United Kingdom,GB,Suffolk,,5508,5508
Aylsham,52.7900,1.2560,United Kingdom,GB,Norfolk,,5504,5504
Utley,53.8800,-1.9100,United Kingdom,GB,Bradford,,5500,5500
Longton,53.7290,-2.7970,United Kingdom,GB,Lancashire,,5500,5500
Bowling,55.9320,-4.4940,United Kingdom,GB,Renfrewshire,,5500,560
Dore,53.3268,-1.5345,United Kingdom,GB,Sheffield,,5496,5496
Wareham,50.6860,-2.1099,United Kingdom,GB,Dorset,,5496,5496
Barnard Castle,54.5500,-1.9200,United Kingdom,GB,Durham,,5495,5495
Drayton,52.6750,1.2250,United Kingdom,GB,Norfolk,,5489,5489
Balerno,55.8852,-3.3375,United Kingdom,GB,"Edinburgh, City of",,5486,5486
Tidenham,51.6605,-2.6435,United Kingdom,GB,Gloucestershire,,5486,5486
Martlesham,52.0733,1.2818,United Kingdom,GB,Suffolk,,5478,5478
Tetbury,51.6360,-2.1580,United Kingdom,GB,Gloucestershire,,5472,5472
Cockenzie,55.9690,-2.9620,United Kingdom,GB,East Lothian,,5470,5470
Thorpe,51.4069,-0.5354,United Kingdom,GB,Surrey,,5465,5465
Rhuthun,53.1150,-3.3120,United Kingdom,GB,Denbighshire,,5461,5461
Wyke Regis,50.5920,-2.4750,United Kingdom,GB,Dorset,,5458,5458
Barton on Sea,50.7428,-1.6552,United Kingdom,GB,Hampshire,,5454,5454
Griffithstown,51.6853,-3.0284,United Kingdom,GB,Torfaen,,5450,5450
Shenfield,51.6297,0.3192,United Kingdom,GB,Essex,,5432,5432
New Alresford,51.0907,-1.1612,United Kingdom,GB,Hampshire,,5431,5431
Cardenden,56.1330,-3.2500,United Kingdom,GB,Fife,,5420,5420
Ammanford,51.8000,-3.9930,United Kingdom,GB,Carmarthenshire,,5411,5411
Bilton,54.0099,-1.5359,United Kingdom,GB,North Yorkshire,,5409,5409
Fishguard,51.9982,-4.9804,United Kingdom,GB,Pembrokeshire,,5407,5407
Perranzabuloe,50.3260,-5.1330,United Kingdom,GB,Cornwall,,5406,5406
Illogan,50.2500,-5.2680,United Kingdom,GB,Cornwall,,5404,5404
Dalry,55.7110,-4.7230,United Kingdom,GB,North Ayrshire,,5398,5360
Brotton,54.5680,-0.9370,United Kingdom,GB,Redcar and Cleveland,,5394,5394
Lindfield,51.0135,-0.0833,United Kingdom,GB,West Sussex,,5394,5394
Earls Barton,52.2630,-0.7460,United Kingdom,GB,Northamptonshire,,5387,5387
Writtle,51.7290,0.4270,United Kingdom,GB,Essex,,5383,5383
Malmesbury,51.5840,-2.0980,United Kingdom,GB,Wiltshire,,5380,5380
Kirton,52.9278,-0.0598,United Kingdom,GB,Lincolnshire,,5371,5371
Freshwater,50.6826,-1.5249,United Kingdom,GB,Isle of Wight,,5369,5369
Hartley,51.3868,0.3037,United Kingdom,GB,Kent,,5359,5359
Abercarn,51.6490,-3.1350,United Kingdom,GB,Caerphilly,,5352,5352
Bidford-on-Avon,52.1644,-1.8567,United Kingdom,GB,Warwickshire,,5350,5350
Sollom,53.6620,-2.8250,United Kingdom,GB,Lancashire,,5350,5350
Redbourn,51.8002,-0.3965,United Kingdom,GB,Hertfordshire,,5344,5344
Newton Grange,55.8680,-3.0670,United Kingdom,GB,Midlothian,,5341,5341
Cuddington,53.2400,-2.6000,United Kingdom,GB,Cheshire West and Chester,,5333,5333
Newmains,55.7832,-3.8771,United Kingdom,GB,North Lanarkshire,,5329,5329
Polmont,55.9908,-3.7064,United Kingdom,GB,Falkirk,,5321,5320
Bourne End,51.5817,-0.7134,United Kingdom,GB,Buckinghamshire,,5320,5320
Neilston,55.7847,-4.4234,United Kingdom,GB,East Renfrewshire,,5320,5170
Wool,50.6789,-2.2189,United Kingdom,GB,Dorset,,5310,5310
Alness,57.6950,-4.2580,United Kingdom,GB,Highland,,5310,5310
Paulton,51.3069,-2.5027,United Kingdom,GB,Bath and North East Somerset,,5303,5303
Murston,51.3410,0.7524,United Kingdom,GB,Kent,,5300,5300
Brayton,53.7682,-1.0907,United Kingdom,GB,North Yorkshire,,5299,5299
Roundway,51.3680,-1.9810,United Kingdom,GB,Wiltshire,,5290,5290
Glyncorrwg,51.6776,-3.6292,United Kingdom,GB,Neath Port Talbot,,5283,5283
Wincanton,51.0559,-2.4102,United Kingdom,GB,Somerset,,5272,5272
Keswick,54.5999,-3.1293,United Kingdom,GB,Cumbria,,5243,5243
Tickhill,53.4305,-1.1135,United Kingdom,GB,Doncaster,,5228,5228
Tettenhall,52.5983,-2.1680,United Kingdom,GB,Wolverhampton,,5225,5225
Sedgefield,54.6500,-1.4500,United Kingdom,GB,Durham,,5211,5211
Measham,52.7061,-1.5080,United Kingdom,GB,Leicestershire,,5209,5209
Newent,51.9302,-2.4048,United Kingdom,GB,Gloucestershire,,5207,5207
Hunters Quay,55.9707,-4.9116,United Kingdom,GB,Argyll and Bute,,5198,5198
Ore,50.8721,0.6085,United Kingdom,GB,East Sussex,,5195,5195
Edwinstowe,53.1600,-1.0700,United Kingdom,GB,Nottinghamshire,,5188,5188
Church,53.7550,-2.3860,United Kingdom,GB,Lancashire,,5186,5186
Holytown,55.8229,-3.9701,United Kingdom,GB,North Lanarkshire,,5180,5160
Quorndon,52.7428,-1.1700,United Kingdom,GB,Leicestershire,,5177,5177
Holmfirth,53.5700,-1.7870,United Kingdom,GB,Kirklees,,5173,5173
Ruskington,53.0444,-0.3875,United Kingdom,GB,Lincolnshire,,5169,5169
Waterbeach,52.2664,0.1908,United Kingdom,GB,Cambridgeshire,,5166,5166
Brixworth,52.3290,-0.9040,United Kingdom,GB,Northamptonshire,,5162,5162
Woodville,52.7690,-1.5330,United Kingdom,GB,Leicestershire,,5161,5161
Pinchbeck,52.8147,-0.1605,United Kingdom,GB,Lincolnshire,,5153,5153
Nursling,50.9449,-1.4727,United Kingdom,GB,Hampshire,,5137,5137
Bungay,52.4496,1.4477,United Kingdom,GB,Suffolk,,5127,5127
Kinross,56.2050,-3.4230,United Kingdom,GB,Perth and Kinross,,5120,5120
Cwmbach,51.7072,-3.4128,United Kingdom,GB,Rhondda Cynon Taff,,5117,5117
Llangefni,53.2560,-4.3140,United Kingdom,GB,Isle of Anglesey,,5116,5116
Looe,50.3540,-4.4540,United Kingdom,GB,Cornwall,,5112,5112
Great Meols,53.4014,-3.1553,United Kingdom,GB,Wirral,,5110,5110
Elstree,51.6400,-0.3000,United Kingdom,GB,Hertfordshire,,5110,5110
South Molton,51.0200,-3.8300,United Kingdom,GB,Devon,,5108,5108
Botley,50.9144,-1.2700,United Kingdom,GB,Hampshire,,5100,5100
Grangetown,54.5800,-1.1440,United Kingdom,GB,Redcar and Cleveland,,5088,5088
Oakley,51.2510,-1.1764,United Kingdom,GB,Hampshire,,5086,5086
Swanwick,53.0750,-1.3980,United Kingdom,GB,Derbyshire,,5084,5084
Baystonhill,52.6727,-2.7654,United Kingdom,GB,Shropshire,,5079,5079
Middleton-on-Sea,50.7949,-0.6197,United Kingdom,GB,West Sussex,,5077,5077
Kings Langley,51.7156,-0.4569,United Kingdom,GB,Hertfordshire,,5072,5072
Harleston,52.4024,1.2996,United Kingdom,GB,Norfolk,,5067,5067
Dartmouth,50.3510,-3.5790,United Kingdom,GB,Devon,,5064,5064
Harlescott,52.7365,-2.7226,United Kingdom,GB,Shropshire,,5060,5060
Turriff,57.5390,-2.4611,United Kingdom,GB,Aberdeenshire,,5060,4960
Sheriff Hill,54.9390,-1.5860,United Kingdom,GB,Gateshead,,5051,5051
Treforest,51.5878,-3.3222,United Kingdom,GB,Rhondda Cynon Taff,,5050,5050
Earlswood,51.2280,-0.1710,United Kingdom,GB,Surrey,,5049,5049
Duffield,52.9890,-1.4890,United Kingdom,GB,Derbyshire,,5046,5046
Chipping Sodbury,51.5380,-2.3940,United Kingdom,GB,South Gloucestershire,,5045,5045
Whiston,53.4000,-1.3200,United Kingdom,GB,Rotherham,,5042,5042
Wirksworth,53.0820,-1.5740,United Kingdom,GB,Derbyshire,,5038,5038
Shipston on Stour,52.0600,-1.6230,United Kingdom,GB,Warwickshire,,5038,5038
Pyrford,51.3146,-0.5064,United Kingdom,GB,Surrey,,5022,5022
Heage,53.0500,-1.4470,United Kingdom,GB,Derbyshire,,5013,5013
Henfield,50.9330,-0.2770,United Kingdom,GB,West Sussex,,5012,5012
Gresford,53.0870,-2.9660,United Kingdom,GB,Wrexham,,5010,5010
Blackrod,53.5898,-2.5809,United Kingdom,GB,Bolton,,5001,5001
Marston Green,52.4650,-1.7400,United Kingdom,GB,Solihull,,5000,5000
Barton-le-Clay,51.9669,-0.4241,United Kingdom,GB,Central Bedfordshire,,5000,5000
Galston,55.6004,-4.3798,United Kingdom,GB,East Ayrshire,,5000,4740
Sacriston,54.8170,-1.6260,United Kingdom,GB,Durham,,4999,4999
Thirsk,54.2327,-1.3420,United Kingdom,GB,North Yorkshire,,4998,4998
Loughor,51.6626,-4.0646,United Kingdom,GB,Swansea,,4991,4991
Hirwaun,51.7386,-3.4989,United Kingdom,GB,Rhondda Cynon Taff,,4990,4990
Sandwich,51.2747,1.3389,United Kingdom,GB,Kent,,4985,4985
Speldhurst,51.1516,0.2219,United Kingdom,GB,Kent,,4978,4978
Helsby,53.2730,-2.7700,United Kingdom,GB,Cheshire West and Chester,,4972,4972
Hurlford,55.5985,-4.4520,United Kingdom,GB,East Ayrshire,,4968,4620
Hilperton,51.3300,-2.1840,United Kingdom,GB,Wiltshire,,4967,4967
New Tredegar,51.7217,-3.2403,United Kingdom,GB,Caerphilly,,4966,4966
Llangennech,51.6930,-4.0920,United Kingdom,GB,Carmarthenshire,,4964,4964
Alva,56.1530,-3.7996,United Kingdom,GB,Clackmannanshire,,4960,4600
Silverdale,53.0159,-2.2675,United Kingdom,GB,Staffordshire,,4957,4957
Bromham,52.1454,-0.5298,United Kingdom,GB,Bedford,,4957,4957
Hildenborough,51.2140,0.2420,United Kingdom,GB,Kent,,4954,4954
Forest Row,51.0982,0.0334,United Kingdom,GB,East Sussex,,4954,4954
Buntingford,51.9445,-0.0160,United Kingdom,GB,Hertfordshire,,4948,4948
Lyneham,51.5070,-1.9660,United Kingdom,GB,Wiltshire,,4945,4945
Sturminster Newton,50.9261,-2.3051,United Kingdom,GB,Dorset,,4945,4945
Broseley,52.6120,-2.4810,United Kingdom,GB,Shropshire,,4929,4929
Shefford,52.0370,-0.3320,United Kingdom,GB,Central Bedfordshire,,4928,4928
Oxshott,51.3320,-0.3560,United Kingdom,GB,Surrey,,4922,4922
Longfield,51.3962,0.3046,United Kingdom,GB,Kent,,4919,4919
Midhurst,50.9850,-0.7400,United Kingdom,GB,West Sussex,,4914,4914
Datchet,51.4841,-0.5762,United Kingdom,GB,Windsor and Maidenhead,,4913,4913
Willaston,53.2920,-3.0050,United Kingdom,GB,Cheshire West and Chester,,4913,4913
Hawkhurst,51.0471,0.5173,United Kingdom,GB,Kent,,4911,4911
Cranfield,52.0699,-0.6081,United Kingdom,GB,Central Bedfordshire,,4909,4909
Winterton,53.6549,-0.5979,United Kingdom,GB,North Lincolnshire,,4899,4899
Ottery Saint Mary,50.7520,-3.2790,United Kingdom,GB,Devon,,4898,4898
Inverkeithing,55.9667,-3.2139,United Kingdom,GB,Fife,,4890,4890
Malton,54.1390,-0.7920,United Kingdom,GB,North Yorkshire,,4888,4888
Wadhurst,51.0660,0.3300,United Kingdom,GB,East Sussex,,4883,4883
Sunningdale,51.3980,-0.6260,United Kingdom,GB,Windsor and Maidenhead,,4875,4875
Ffestiniog,52.9900,-3.9300,United Kingdom,GB,Gwynedd,,4875,4875
Potton,52.1271,-0.2152,United Kingdom,GB,Central Bedfordshire,,4870,4870
Nunthorpe,54.5287,-1.1770,United Kingdom,GB,Middlesbrough,,4866,4866
Brampton,52.3194,-0.2335,United Kingdom,GB,Cambridgeshire,,4862,4862
Campbeltown,55.4230,-5.6080,United Kingdom,GB,Argyll and Bute,,4852,4852
Darenth,51.4199,0.2567,United Kingdom,GB,Kent,,4851,4851
Rothesay,55.8360,-5.0558,United Kingdom,GB,Argyll and Bute,,4850,4390
Garlinge,51.3781,1.3566,United Kingdom,GB,Kent,,4849,4849
Earls Colne,51.9280,0.7020,United Kingdom,GB,Essex,,4848,4848
Melbourne,52.8230,-1.4290,United Kingdom,GB,Derbyshire,,4843,4843
Brymbo,53.0760,-3.0500,United Kingdom,GB,Wrexham,,4836,4836
West Hallam,52.9700,-1.3600,United Kingdom,GB,Derbyshire,,4829,4829
Easton-in-Gordano,51.4760,-2.7000,United Kingdom,GB,North Somerset,,4828,4828
Crowle,53.6073,-0.8321,United Kingdom,GB,North Lincolnshire,,4828,4828
South Cave,53.7690,-0.5980,United Kingdom,GB,East Riding of Yorkshire,,4823,4823
Long Sutton,52.7856,0.1200,United Kingdom,GB,Lincolnshire,,4821,4821
Old Kilpatrick,55.9250,-4.4593,United Kingdom,GB,West Dunbartonshire,,4820,4680
Wickham,50.9000,-1.1900,United Kingdom,GB,Hampshire,,4816,4816
Blaina,51.7667,-3.1667,United Kingdom,GB,Blaenau Gwent,,4808,4808
Wilsden,53.8167,-1.8667,United Kingdom,GB,Bradford,,4807,4807
Shirland,53.1210,-1.4120,United Kingdom,GB,Derbyshire,,4802,4802
Milton Regis,51.3500,0.7500,United Kingdom,GB,Kent,,4801,4801
Stokenchurch,51.6590,-0.8960,United Kingdom,GB,Buckinghamshire,,4801,4801
Taibach,51.5840,-3.7690,United Kingdom,GB,Neath Port Talbot,,4799,4799
Four Marks,51.1116,-1.0443,United Kingdom,GB,Hampshire,,4799,4799
Heslington,53.9448,-1.0434,United Kingdom,GB,York,,4792,4792
Shiremoor,55.0366,-1.5048,United Kingdom,GB,North Tyneside,,4782,4782
Laleham,51.4070,-0.4880,United Kingdom,GB,Surrey,,4782,4782
Alderley Edge,53.3030,-2.2360,United Kingdom,GB,Cheshire East,,4780,4780
Old Windsor,51.4600,-0.5860,United Kingdom,GB,Windsor and Maidenhead,,4775,4775
Llanbradach,51.6032,-3.2296,United Kingdom,GB,Caerphilly,,4774,4774
Cilybebyll,51.7190,-3.8300,United Kingdom,GB,Neath Port Talbot,,4769,4769
Martock,50.9704,-2.7653,United Kingdom,GB,Somerset,,4766,4766
Blackburn,55.8720,-3.6210,United Kingdom,GB,West Lothian,,4761,4761
Maybole,55.3551,-4.6800,United Kingdom,GB,South Ayrshire,,4760,4610
Stokesley,54.4712,-1.1905,United Kingdom,GB,North Yorkshire,,4757,4757
Benson,51.6210,-1.1110,United Kingdom,GB,Oxfordshire,,4754,4754
Stoke Poges,51.5460,-0.5840,United Kingdom,GB,Buckinghamshire,,4752,4752
Heacham,52.9069,0.4900,United Kingdom,GB,Norfolk,,4750,4750
Irchester,52.2783,-0.6555,United Kingdom,GB,Northamptonshire,,4745,4745
Uppingham,52.5900,-0.7222,United Kingdom,GB,Rutland,,4745,4745
Gnosall,52.7850,-2.2528,United Kingdom,GB,Staffordshire,,4736,4736
Bethesda,53.1790,-4.0600,United Kingdom,GB,Gwynedd,,4735,4735
Keith,57.5430,-2.9520,United Kingdom,GB,Moray,,4734,4690
Fauldhouse,55.8272,-3.7091,United Kingdom,GB,West Lothian,,4730,4730
Bovey Tracey,50.5930,-3.6720,United Kingdom,GB,Devon,,4729,4729
Halesworth,52.3420,1.5060,United Kingdom,GB,Suffolk,,4726,4726
Roose,54.0960,-3.1820,United Kingdom,GB,Cumbria,,4724,4724
Kelvedon,51.8330,0.6990,United Kingdom,GB,Essex,,4717,4717
Almondsbury,51.5567,-2.5725,United Kingdom,GB,South Gloucestershire,,4705,4705
Coedpoeth,53.0540,-3.0740,United Kingdom,GB,Wrexham,,4702,4702
Greenhithe,51.4504,0.2823,United Kingdom,GB,Kent,,4700,4700
Somerton,51.0535,-2.7361,United Kingdom,GB,Somerset,,4697,4697
Lakenheath,52.4136,0.5226,United Kingdom,GB,Suffolk,,4691,4691
Pulborough,50.9600,-0.5100,United Kingdom,GB,West Sussex,,4685,4685
Milton,52.2435,0.1615,United Kingdom,GB,Cambridgeshire,,4679,4679
Fulbourn,52.1840,0.2272,United Kingdom,GB,Cambridgeshire,,4673,4673
Church Stretton,52.5390,-2.8080,United Kingdom,GB,Shropshire,,4671,4671
Kirby Muxloe,52.6351,-1.2341,United Kingdom,GB,Leicestershire,,4667,4667
Milford on Sea,50.7260,-1.5890,United Kingdom,GB,Hampshire,,4660,4660
East Wittering,50.7694,-0.8738,United Kingdom,GB,West Sussex,,4658,4658
Eccleshall,52.8590,-2.2510,United Kingdom,GB,Staffordshire,,4651,4651
Eynsham,51.7810,-1.3750,United Kingdom,GB,Oxfordshire,,4648,4648
Ringmer,50.8900,0.0500,United Kingdom,GB,East Sussex,,4648,4648
Nelson,51.6510,-3.2830,United Kingdom,GB,Caerphilly,,4647,4647
Bray,51.5070,-0.7000,United Kingdom,GB,Windsor and Maidenhead,,4646,4646
Dersingham,52.8447,0.5020,United Kingdom,GB,Norfolk,,4640,4640
Bishopton,55.9086,-4.5045,United Kingdom,GB,Renfrewshire,,4640,4640
Sandgate,51.0740,1.1454,United Kingdom,GB,Kent,,4639,4639
Clanfield,50.9470,-1.0081,United Kingdom,GB,Hampshire,,4637,4637
Nantyglo,51.7828,-3.1698,United Kingdom,GB,Blaenau Gwent,,4635,4635
Bridge of Weir,55.8565,-4.5777,United Kingdom,GB,Renfrewshire,,4635,4635
Great Ayton,54.4957,-1.1292,United Kingdom,GB,Redcar and Cleveland,,4629,4629
Brampton,54.9409,-2.7329,United Kingdom,GB,Cumbria,,4627,4627
Easingwold,54.1198,-1.1897,United Kingdom,GB,North Yorkshire,,4627,4627
Norton,53.6330,-1.1750,United Kingdom,GB,Doncaster,,4625,4625
Mytchett,51.2943,-0.7268,United Kingdom,GB,Surrey,,4624,4624
Kennoway,56.2000,-3.0500,United Kingdom,GB,Fife,,4610,4610
Toddington,51.9496,-0.5323,United Kingdom,GB,Central Bedfordshire,,4590,4590
Saint Columb Major,50.4320,-4.9400,United Kingdom,GB,Cornwall,,4587,4587
Haxey,53.4868,-0.8462,United Kingdom,GB,North Lincolnshire,,4584,4584
Portree,57.4120,-6.1920,United Kingdom,GB,Highland,,4571,2480
Girton,52.2330,0.0830,United Kingdom,GB,Cambridgeshire,,4559,4559
Stoke Prior,52.3025,-2.0849,United Kingdom,GB,Worcestershire,,4559,4559
Marston Moretaine,52.0627,-0.5478,United Kingdom,GB,Central Bedfordshire,,4556,4556
Borough Green,51.2913,0.3062,United Kingdom,GB,Kent,,4554,4554
Siston,51.4746,-2.4501,United Kingdom,GB,South Gloucestershire,,4552,4552
Skelmanthorpe,53.5910,-1.6490,United Kingdom,GB,Kirklees,,4549,4549
Sully,51.4100,-3.2100,United Kingdom,GB,"Vale of Glamorgan, The",,4543,4543
Wetheral,54.8800,-2.8300,United Kingdom,GB,Cumbria,,4541,4541
Winchcomb,51.9550,-1.9650,United Kingdom,GB,Gloucestershire,,4538,4538
Earby,53.9140,-2.1440,United Kingdom,GB,North Yorkshire,,4538,4538
Huntington,52.7150,-2.0420,United Kingdom,GB,Staffordshire,,4536,4536
Burnopfield,54.9070,-1.7360,United Kingdom,GB,Durham,,4533,4533
Colwich,52.7875,-1.9806,United Kingdom,GB,Staffordshire,,4528,4528
Linton,52.0991,0.2770,United Kingdom,GB,Cambridgeshire,,4525,4525
Ingatestone,51.6700,0.3800,United Kingdom,GB,Essex,,4504,4504
Haddenham,51.7710,-0.9280,United Kingdom,GB,Buckinghamshire,,4502,4502
Lees,53.5380,-2.0690,United Kingdom,GB,Oldham,,4500,4500
Bromyard,52.1908,-2.5068,United Kingdom,GB,Herefordshire,,4500,4500
Menston,53.8912,-1.7344,United Kingdom,GB,Bradford,,4498,4498
Knebworth,51.8660,-0.1840,United Kingdom,GB,Hertfordshire,,4496,4496
Saint Athan,51.4020,-3.4160,United Kingdom,GB,"Vale of Glamorgan, The",,4495,4495
Coalville,52.7240,-1.3690,United Kingdom,GB,Leicestershire,,4494,4494
Dunoon,55.9509,-4.9262,United Kingdom,GB,Argyll and Bute,,4487,4487
Ferring,50.8128,-0.4481,United Kingdom,GB,West Sussex,,4480,4480
Kingsthorpe,52.2625,-0.9000,United Kingdom,GB,Northamptonshire,,4477,4477
Kintore,57.2332,-2.3461,United Kingdom,GB,Aberdeenshire,,4476,4476
Westerham,51.2713,0.0701,United Kingdom,GB,Kent,,4475,4475
Shenley,51.6920,-0.2820,United Kingdom,GB,Hertfordshire,,4474,4474
Chirk,52.9300,-3.0500,United Kingdom,GB,Wrexham,,4468,4375
Lingfield,51.1750,-0.0171,United Kingdom,GB,Surrey,,4467,4467
Cowpen,55.1270,-1.5390,United Kingdom,GB,Northumberland,,4466,4466
Huntly,57.4460,-2.7880,United Kingdom,GB,Aberdeenshire,,4460,4460
Blidworth,53.0980,-1.1165,United Kingdom,GB,Nottinghamshire,,4457,4457
Sutton Bridge,52.7710,0.1874,United Kingdom,GB,Lincolnshire,,4454,4454
Swynnerton,52.9170,-2.2170,United Kingdom,GB,Staffordshire,,4453,4453
Newlyn,50.1010,-5.5530,United Kingdom,GB,Cornwall,,4432,4432
New Scone,56.4180,-3.4040,United Kingdom,GB,Perth and Kinross,,4430,4430
Wilford,52.9260,-1.1600,United Kingdom,GB,Nottinghamshire,,4428,4428
Ludgershall,51.2560,-1.6220,United Kingdom,GB,Hampshire,,4427,4427
Long Stratton,52.4880,1.2340,United Kingdom,GB,Norfolk,,4424,4424
Huncoat,53.7700,-2.3400,United Kingdom,GB,Lancashire,,4418,4418
Melbourn,52.0820,0.0205,United Kingdom,GB,Cambridgeshire,,4414,4414
Odiham,51.2541,-0.9396,United Kingdom,GB,Hampshire,,4406,4406
West Kilbride,55.6966,-4.8576,United Kingdom,GB,North Ayrshire,,4393,4393
Blackwell,53.1200,-1.3540,United Kingdom,GB,Derbyshire,,4389,4389
Fazeley,52.6154,-1.7060,United Kingdom,GB,Staffordshire,,4388,4388
Hatfield Peverel,51.7691,0.5928,United Kingdom,GB,Essex,,4376,4376
Steeton,53.8960,-1.9480,United Kingdom,GB,Bradford,,4375,4375
Seaton Delaval,55.0826,-1.4778,United Kingdom,GB,Northumberland,,4371,4371
Thringstone,52.7557,-1.3657,United Kingdom,GB,Leicestershire,,4367,4367
Winwick,53.4306,-2.5976,United Kingdom,GB,Warrington,,4366,4366
Penmaenmawr,53.2700,-3.9280,United Kingdom,GB,Conwy,,4353,4353
Llanasa,53.3220,-3.3440,United Kingdom,GB,Flintshire,,4353,4353
Seamer,54.2383,-0.4410,United Kingdom,GB,North Yorkshire,,4335,4335
Bransgore,50.7800,-1.7330,United Kingdom,GB,Hampshire,,4333,4333
Burstow,51.1685,-0.1105,United Kingdom,GB,Surrey,,4333,4333
Kessingland,52.4190,1.7230,United Kingdom,GB,Suffolk,,4327,4327
Welton,53.3029,-0.4759,United Kingdom,GB,Lincolnshire,,4327,4327
Albrighton,52.6344,-2.2770,United Kingdom,GB,Shropshire,,4326,4326
North Hinksey,51.7490,-1.2920,United Kingdom,GB,Oxfordshire,,4316,4316
Overton,51.2439,-1.2615,United Kingdom,GB,Hampshire,,4315,4315
Carcroft,53.5800,-1.1700,United Kingdom,GB,Doncaster,,4312,4312
Fremington,51.0700,-4.1200,United Kingdom,GB,Devon,,4310,4310
Finedon,52.3400,-0.6490,United Kingdom,GB,Northamptonshire,,4309,4309
Lawford,51.9400,1.0450,United Kingdom,GB,Essex,,4302,4302
Kirkburton,53.6100,-1.7030,United Kingdom,GB,Kirklees,,4299,4299
Cwm,51.7409,-3.1812,United Kingdom,GB,Blaenau Gwent,,4295,4295
Cuffley,51.7109,-0.1134,United Kingdom,GB,Hertfordshire,,4295,4295
